zone_id,zone_type,date,day_of_week,day_type,hour_of_day,is_holiday,temperature_c,ev_adoption_index,actual_demand_kw,baseline_demand_kw,lag_1h,lag_24h,rolling_mean_24h
Electronic City,tech_park,2026-02-10,Tuesday,weekday,0,0,23.0,0.38,20097.76,19617.93,22477.3,17440.57,19958.93
Electronic City,tech_park,2026-02-10,Tuesday,weekday,1,0,23.0,0.38,13773.12,14713.44,20097.76,13254.16,16675.96
Electronic City,tech_park,2026-02-10,Tuesday,weekday,2,0,23.0,0.38,11913.43,11770.76,13773.12,11925.11,12849.12
Electronic City,tech_park,2026-02-10,Tuesday,weekday,3,0,23.0,0.38,9537.88,9808.96,11913.43,9500.95,10707.19
Electronic City,tech_park,2026-02-10,Tuesday,weekday,4,0,23.0,0.38,11739.03,11770.76,9537.88,10329.92,9933.9
Electronic City,tech_park,2026-02-10,Tuesday,weekday,5,0,23.0,0.38,14018.72,14713.44,11739.03,13119.28,12429.16
Electronic City,tech_park,2026-02-10,Tuesday,weekday,6,0,23.0,0.38,28370.45,29426.89,14018.72,28758.77,21388.74
Electronic City,tech_park,2026-02-10,Tuesday,weekday,7,0,23.0,0.38,51318.77,53949.3,28370.45,47311.47,37840.96
Electronic City,tech_park,2026-02-10,Tuesday,weekday,8,0,23.0,0.38,66647.62,73567.22,51318.77,66261.6,58790.18
Electronic City,tech_park,2026-02-10,Tuesday,weekday,9,0,23.0,0.38,77394.95,78471.71,66647.62,75317.7,70982.66
Electronic City,tech_park,2026-02-10,Tuesday,weekday,10,0,23.0,0.38,64902.17,70624.54,77394.95,69326.61,73360.78
Electronic City,tech_park,2026-02-10,Tuesday,weekday,11,0,23.0,0.38,51785.19,58853.78,64902.17,57414.04,61158.1
Electronic City,tech_park,2026-02-10,Tuesday,weekday,12,0,23.0,0.38,52576.19,53949.3,51785.19,49113.54,50449.37
Electronic City,tech_park,2026-02-10,Tuesday,weekday,13,0,23.0,0.38,44296.24,49044.82,52576.19,48295.07,50435.63
Electronic City,tech_park,2026-02-10,Tuesday,weekday,14,0,23.0,0.38,55001.23,53949.3,44296.24,49220.25,46758.24
Electronic City,tech_park,2026-02-10,Tuesday,weekday,15,0,23.0,0.38,60122.14,58853.78,55001.23,54485.37,54743.3
Electronic City,tech_park,2026-02-10,Tuesday,weekday,16,0,23.0,0.38,69733.77,68662.74,60122.14,67972.1,64047.12
Electronic City,tech_park,2026-02-10,Tuesday,weekday,17,0,23.0,0.38,77756.27,83376.19,69733.77,81306.97,75520.37
Electronic City,tech_park,2026-02-10,Tuesday,weekday,18,0,23.0,0.38,77558.61,109299.88,77756.27,88774.68,83265.48
Electronic City,tech_park,2026-02-10,Tuesday,weekday,19,0,23.0,0.38,79856.62,97155.45,77558.61,76619.63,77089.12
Electronic City,tech_park,2026-02-10,Tuesday,weekday,20,0,23.0,0.38,60024.42,78938.8,79856.62,61385.81,70621.21
Electronic City,tech_park,2026-02-10,Tuesday,weekday,21,0,23.0,0.38,50196.89,60722.15,60024.42,43672.68,51848.55
Electronic City,tech_park,2026-02-10,Tuesday,weekday,22,0,23.0,0.38,35121.95,34331.37,50196.89,32004.51,41100.7
Electronic City,tech_park,2026-02-10,Tuesday,weekday,23,0,23.0,0.38,24673.78,24522.41,35121.95,22477.3,28799.62
Electronic City,tech_park,2026-02-11,Wednesday,weekday,0,0,23.2,0.38,18340.25,19617.93,24673.78,20097.76,22385.77
Electronic City,tech_park,2026-02-11,Wednesday,weekday,1,0,23.2,0.38,14800.07,14713.44,18340.25,13773.12,16056.69
Electronic City,tech_park,2026-02-11,Wednesday,weekday,2,0,23.2,0.38,10881.87,11770.76,14800.07,11913.43,13356.75
Electronic City,tech_park,2026-02-11,Wednesday,weekday,3,0,23.2,0.38,8847.86,9808.96,10881.87,9537.88,10209.88
Electronic City,tech_park,2026-02-11,Wednesday,weekday,4,0,23.2,0.38,11312.12,11770.76,8847.86,11739.03,10293.44
Electronic City,tech_park,2026-02-11,Wednesday,weekday,5,0,23.2,0.38,14990.69,14713.44,11312.12,14018.72,12665.42
Electronic City,tech_park,2026-02-11,Wednesday,weekday,6,0,23.2,0.38,28904.63,29426.89,14990.69,28370.45,21680.57
Electronic City,tech_park,2026-02-11,Wednesday,weekday,7,0,23.2,0.38,51956.25,53949.3,28904.63,51318.77,40111.7
Electronic City,tech_park,2026-02-11,Wednesday,weekday,8,0,23.2,0.38,65548.27,73567.22,51956.25,66647.62,59301.93
Electronic City,tech_park,2026-02-11,Wednesday,weekday,9,0,23.2,0.38,76110.17,78471.71,65548.27,77394.95,71471.61
Electronic City,tech_park,2026-02-11,Wednesday,weekday,10,0,23.2,0.38,72535.34,70624.54,76110.17,64902.17,70506.17
Electronic City,tech_park,2026-02-11,Wednesday,weekday,11,0,23.2,0.38,52823.42,58853.78,72535.34,51785.19,62160.26
Electronic City,tech_park,2026-02-11,Wednesday,weekday,12,0,23.2,0.38,51530.97,53949.3,52823.42,52576.19,52699.81
Electronic City,tech_park,2026-02-11,Wednesday,weekday,13,0,23.2,0.38,49529.65,49044.82,51530.97,44296.24,47913.6
Electronic City,tech_park,2026-02-11,Wednesday,weekday,14,0,23.2,0.38,53359.61,53949.3,49529.65,55001.23,52265.44
Electronic City,tech_park,2026-02-11,Wednesday,weekday,15,0,23.2,0.38,57818.09,58853.78,53359.61,60122.14,56740.88
Electronic City,tech_park,2026-02-11,Wednesday,weekday,16,0,23.2,0.38,67511.66,68662.74,57818.09,69733.77,63775.93
Electronic City,tech_park,2026-02-11,Wednesday,weekday,17,0,23.2,0.38,77620.74,83376.19,67511.66,77756.27,72633.96
Electronic City,tech_park,2026-02-11,Wednesday,weekday,18,0,23.2,0.38,81300.17,109299.88,77620.74,77558.61,77589.68
Electronic City,tech_park,2026-02-11,Wednesday,weekday,19,0,23.2,0.38,78434.17,97155.45,81300.17,79856.62,80578.39
Electronic City,tech_park,2026-02-11,Wednesday,weekday,20,0,23.2,0.38,63735.07,78938.8,78434.17,60024.42,69229.29
Electronic City,tech_park,2026-02-11,Wednesday,weekday,21,0,23.2,0.38,49452.66,60722.15,63735.07,50196.89,56965.98
Electronic City,tech_park,2026-02-11,Wednesday,weekday,22,0,23.2,0.38,34858.39,34331.37,49452.66,35121.95,42287.31
Electronic City,tech_park,2026-02-11,Wednesday,weekday,23,0,23.2,0.38,23397.06,24522.41,34858.39,24673.78,29766.08
Electronic City,tech_park,2026-02-12,Thursday,weekday,0,0,24.0,0.38,19575.46,19617.93,23397.06,18340.25,20868.65
Electronic City,tech_park,2026-02-12,Thursday,weekday,1,0,24.0,0.38,14349.03,14713.44,19575.46,14800.07,17187.76
Electronic City,tech_park,2026-02-12,Thursday,weekday,2,0,24.0,0.38,11572.5,11770.76,14349.03,10881.87,12615.45
Electronic City,tech_park,2026-02-12,Thursday,weekday,3,0,24.0,0.38,9783.99,9808.96,11572.5,8847.86,10210.18
Electronic City,tech_park,2026-02-12,Thursday,weekday,4,0,24.0,0.38,11909.77,11770.76,9783.99,11312.12,10548.06
Electronic City,tech_park,2026-02-12,Thursday,weekday,5,0,24.0,0.38,13649.58,14713.44,11909.77,14990.69,13450.23
Electronic City,tech_park,2026-02-12,Thursday,weekday,6,0,24.0,0.38,27467.71,29426.89,13649.58,28904.63,21277.1
Electronic City,tech_park,2026-02-12,Thursday,weekday,7,0,24.0,0.38,48042.47,53949.3,27467.71,51956.25,39711.98
Electronic City,tech_park,2026-02-12,Thursday,weekday,8,0,24.0,0.38,70941.56,73567.22,48042.47,65548.27,56795.37
Electronic City,tech_park,2026-02-12,Thursday,weekday,9,0,24.0,0.38,69185.95,78471.71,70941.56,76110.17,73525.86
Electronic City,tech_park,2026-02-12,Thursday,weekday,10,0,24.0,0.38,66891.23,70624.54,69185.95,72535.34,70860.64
Electronic City,tech_park,2026-02-12,Thursday,weekday,11,0,24.0,0.38,56433.66,58853.78,66891.23,52823.42,59857.32
Electronic City,tech_park,2026-02-12,Thursday,weekday,12,0,24.0,0.38,49625.47,53949.3,56433.66,51530.97,53982.32
Electronic City,tech_park,2026-02-12,Thursday,weekday,13,0,24.0,0.38,47388.19,49044.82,49625.47,49529.65,49577.56
Electronic City,tech_park,2026-02-12,Thursday,weekday,14,0,24.0,0.38,47520.6,53949.3,47388.19,53359.61,50373.9
Electronic City,tech_park,2026-02-12,Thursday,weekday,15,0,24.0,0.38,51902.07,58853.78,47520.6,57818.09,52669.35
Electronic City,tech_park,2026-02-12,Thursday,weekday,16,0,24.0,0.38,68768.42,68662.74,51902.07,67511.66,59706.87
Electronic City,tech_park,2026-02-12,Thursday,weekday,17,0,24.0,0.38,77629.62,83376.19,68768.42,77620.74,73194.58
Electronic City,tech_park,2026-02-12,Thursday,weekday,18,0,24.0,0.38,79059.94,109299.88,77629.62,81300.17,79464.89
Electronic City,tech_park,2026-02-12,Thursday,weekday,19,0,24.0,0.38,75000.93,97155.45,79059.94,78434.17,78747.05
Electronic City,tech_park,2026-02-12,Thursday,weekday,20,0,24.0,0.38,63345.29,78938.8,75000.93,63735.07,69368.0
Electronic City,tech_park,2026-02-12,Thursday,weekday,21,0,24.0,0.38,44585.54,60722.15,63345.29,49452.66,56398.98
Electronic City,tech_park,2026-02-12,Thursday,weekday,22,0,24.0,0.38,33339.44,34331.37,44585.54,34858.39,39721.96
Electronic City,tech_park,2026-02-12,Thursday,weekday,23,0,24.0,0.38,21805.22,24522.41,33339.44,23397.06,28368.25
Electronic City,tech_park,2026-02-13,Friday,weekday,0,0,22.2,0.38,18777.47,19617.93,21805.22,19575.46,20690.34
Electronic City,tech_park,2026-02-13,Friday,weekday,1,0,22.2,0.38,14103.91,14713.44,18777.47,14349.03,16563.25
Electronic City,tech_park,2026-02-13,Friday,weekday,2,0,22.2,0.38,11456.74,11770.76,14103.91,11572.5,12838.2
Electronic City,tech_park,2026-02-13,Friday,weekday,3,0,22.2,0.38,9679.81,9808.96,11456.74,9783.99,10620.36
Electronic City,tech_park,2026-02-13,Friday,weekday,4,0,22.2,0.38,12063.75,11770.76,9679.81,11909.77,10794.79
Electronic City,tech_park,2026-02-13,Friday,weekday,5,0,22.2,0.38,14049.35,14713.44,12063.75,13649.58,12856.67
Electronic City,tech_park,2026-02-13,Friday,weekday,6,0,22.2,0.38,27231.73,29426.89,14049.35,27467.71,20758.53
Electronic City,tech_park,2026-02-13,Friday,weekday,7,0,22.2,0.38,53806.96,53949.3,27231.73,48042.47,37637.1
Electronic City,tech_park,2026-02-13,Friday,weekday,8,0,22.2,0.38,67495.0,73567.22,53806.96,70941.56,62374.26
Electronic City,tech_park,2026-02-13,Friday,weekday,9,0,22.2,0.38,74005.2,78471.71,67495.0,69185.95,68340.48
Electronic City,tech_park,2026-02-13,Friday,weekday,10,0,22.2,0.38,62724.88,70624.54,74005.2,66891.23,70448.21
Electronic City,tech_park,2026-02-13,Friday,weekday,11,0,22.2,0.38,51794.47,58853.78,62724.88,56433.66,59579.27
Electronic City,tech_park,2026-02-13,Friday,weekday,12,0,22.2,0.38,55183.65,53949.3,51794.47,49625.47,50709.97
Electronic City,tech_park,2026-02-13,Friday,weekday,13,0,22.2,0.38,49220.3,49044.82,55183.65,47388.19,51285.92
Electronic City,tech_park,2026-02-13,Friday,weekday,14,0,22.2,0.38,52991.36,53949.3,49220.3,47520.6,48370.45
Electronic City,tech_park,2026-02-13,Friday,weekday,15,0,22.2,0.38,55234.69,58853.78,52991.36,51902.07,52446.71
Electronic City,tech_park,2026-02-13,Friday,weekday,16,0,22.2,0.38,61974.8,68662.74,55234.69,68768.42,62001.56
Electronic City,tech_park,2026-02-13,Friday,weekday,17,0,22.2,0.38,75040.95,83376.19,61974.8,77629.62,69802.21
Electronic City,tech_park,2026-02-13,Friday,weekday,18,0,22.2,0.38,80717.02,109299.88,75040.95,79059.94,77050.45
Electronic City,tech_park,2026-02-13,Friday,weekday,19,0,22.2,0.38,75323.59,97155.45,80717.02,75000.93,77858.98
Electronic City,tech_park,2026-02-13,Friday,weekday,20,0,22.2,0.38,62807.07,78938.8,75323.59,63345.29,69334.44
Electronic City,tech_park,2026-02-13,Friday,weekday,21,0,22.2,0.38,47906.58,60722.15,62807.07,44585.54,53696.31
Electronic City,tech_park,2026-02-13,Friday,weekday,22,0,22.2,0.38,31545.28,34331.37,47906.58,33339.44,40623.01
Electronic City,tech_park,2026-02-13,Friday,weekday,23,0,22.2,0.38,25054.39,24522.41,31545.28,21805.22,26675.25
Electronic City,tech_park,2026-02-14,Saturday,weekend,0,0,25.0,0.38,11307.74,11770.76,25054.39,18777.47,21915.93
Electronic City,tech_park,2026-02-14,Saturday,weekend,1,0,25.0,0.38,8557.97,8828.07,11307.74,14103.91,12705.83
Electronic City,tech_park,2026-02-14,Saturday,weekend,2,0,25.0,0.38,6639.62,7062.45,8557.97,11456.74,10007.35
Electronic City,tech_park,2026-02-14,Saturday,weekend,3,0,25.0,0.38,5378.88,5885.38,6639.62,9679.81,8159.72
Electronic City,tech_park,2026-02-14,Saturday,weekend,4,0,25.0,0.38,6571.15,7062.45,5378.88,12063.75,8721.32
Electronic City,tech_park,2026-02-14,Saturday,weekend,5,0,25.0,0.38,8754.54,8828.07,6571.15,14049.35,10310.25
Electronic City,tech_park,2026-02-14,Saturday,weekend,6,0,25.0,0.38,15508.86,17656.13,8754.54,27231.73,17993.14
Electronic City,tech_park,2026-02-14,Saturday,weekend,7,0,25.0,0.38,28934.45,32369.58,15508.86,53806.96,34657.91
Electronic City,tech_park,2026-02-14,Saturday,weekend,8,0,25.0,0.38,38984.76,44140.33,28934.45,67495.0,48214.72
Electronic City,tech_park,2026-02-14,Saturday,weekend,9,0,25.0,0.38,41545.91,47083.02,38984.76,74005.2,56494.98
Electronic City,tech_park,2026-02-14,Saturday,weekend,10,0,25.0,0.38,42652.12,42374.72,41545.91,62724.88,52135.4
Electronic City,tech_park,2026-02-14,Saturday,weekend,11,0,25.0,0.38,34726.6,35312.27,42652.12,51794.47,47223.29
Electronic City,tech_park,2026-02-14,Saturday,weekend,12,0,25.0,0.38,30700.78,32369.58,34726.6,55183.65,44955.12
Electronic City,tech_park,2026-02-14,Saturday,weekend,13,0,25.0,0.38,26222.26,29426.89,30700.78,49220.3,39960.54
Electronic City,tech_park,2026-02-14,Saturday,weekend,14,0,25.0,0.38,30786.82,32369.58,26222.26,52991.36,39606.81
Electronic City,tech_park,2026-02-14,Saturday,weekend,15,0,25.0,0.38,33487.99,35312.27,30786.82,55234.69,43010.76
Electronic City,tech_park,2026-02-14,Saturday,weekend,16,0,25.0,0.38,37184.3,41197.65,33487.99,61974.8,47731.4
Electronic City,tech_park,2026-02-14,Saturday,weekend,17,0,25.0,0.38,47139.29,50025.71,37184.3,75040.95,56112.62
Electronic City,tech_park,2026-02-14,Saturday,weekend,18,0,25.0,0.38,49626.89,65579.93,47139.29,80717.02,63928.15
Electronic City,tech_park,2026-02-14,Saturday,weekend,19,0,25.0,0.38,45672.15,58293.27,49626.89,75323.59,62475.24
Electronic City,tech_park,2026-02-14,Saturday,weekend,20,0,25.0,0.38,37220.8,47363.28,45672.15,62807.07,54239.61
Electronic City,tech_park,2026-02-14,Saturday,weekend,21,0,25.0,0.38,25986.71,36433.29,37220.8,47906.58,42563.69
Electronic City,tech_park,2026-02-14,Saturday,weekend,22,0,25.0,0.38,19224.35,20598.82,25986.71,31545.28,28765.99
Electronic City,tech_park,2026-02-14,Saturday,weekend,23,0,25.0,0.38,14294.99,14713.44,19224.35,25054.39,22139.37
Electronic City,tech_park,2026-02-15,Sunday,weekend,0,0,24.0,0.38,11849.66,11770.76,14294.99,11307.74,12801.36
Electronic City,tech_park,2026-02-15,Sunday,weekend,1,0,24.0,0.38,8621.16,8828.07,11849.66,8557.97,10203.81
Electronic City,tech_park,2026-02-15,Sunday,weekend,2,0,24.0,0.38,6363.4,7062.45,8621.16,6639.62,7630.39
Electronic City,tech_park,2026-02-15,Sunday,weekend,3,0,24.0,0.38,5220.0,5885.38,6363.4,5378.88,5871.14
Electronic City,tech_park,2026-02-15,Sunday,weekend,4,0,24.0,0.38,6879.42,7062.45,5220.0,6571.15,5895.57
Electronic City,tech_park,2026-02-15,Sunday,weekend,5,0,24.0,0.38,7770.73,8828.07,6879.42,8754.54,7816.98
Electronic City,tech_park,2026-02-15,Sunday,weekend,6,0,24.0,0.38,17046.14,17656.13,7770.73,15508.86,11639.8
Electronic City,tech_park,2026-02-15,Sunday,weekend,7,0,24.0,0.38,32999.61,32369.58,17046.14,28934.45,22990.29
Electronic City,tech_park,2026-02-15,Sunday,weekend,8,0,24.0,0.38,42546.06,44140.33,32999.61,38984.76,35992.18
Electronic City,tech_park,2026-02-15,Sunday,weekend,9,0,24.0,0.38,44038.64,47083.02,42546.06,41545.91,42045.99
Electronic City,tech_park,2026-02-15,Sunday,weekend,10,0,24.0,0.38,41282.1,42374.72,44038.64,42652.12,43345.38
Electronic City,tech_park,2026-02-15,Sunday,weekend,11,0,24.0,0.38,33406.09,35312.27,41282.1,34726.6,38004.35
Electronic City,tech_park,2026-02-15,Sunday,weekend,12,0,24.0,0.38,31053.18,32369.58,33406.09,30700.78,32053.43
Electronic City,tech_park,2026-02-15,Sunday,weekend,13,0,24.0,0.38,30005.18,29426.89,31053.18,26222.26,28637.72
Electronic City,tech_park,2026-02-15,Sunday,weekend,14,0,24.0,0.38,30266.37,32369.58,30005.18,30786.82,30396.0
Electronic City,tech_park,2026-02-15,Sunday,weekend,15,0,24.0,0.38,36112.36,35312.27,30266.37,33487.99,31877.18
Electronic City,tech_park,2026-02-15,Sunday,weekend,16,0,24.0,0.38,41780.54,41197.65,36112.36,37184.3,36648.33
Electronic City,tech_park,2026-02-15,Sunday,weekend,17,0,24.0,0.38,45324.56,50025.71,41780.54,47139.29,44459.92
Electronic City,tech_park,2026-02-15,Sunday,weekend,18,0,24.0,0.38,46970.25,65579.93,45324.56,49626.89,47475.72
Electronic City,tech_park,2026-02-15,Sunday,weekend,19,0,24.0,0.38,41976.73,58293.27,46970.25,45672.15,46321.2
Electronic City,tech_park,2026-02-15,Sunday,weekend,20,0,24.0,0.38,33624.85,47363.28,41976.73,37220.8,39598.76
Electronic City,tech_park,2026-02-15,Sunday,weekend,21,0,24.0,0.38,26207.05,36433.29,33624.85,25986.71,29805.78
Electronic City,tech_park,2026-02-15,Sunday,weekend,22,0,24.0,0.38,20192.36,20598.82,26207.05,19224.35,22715.7
Electronic City,tech_park,2026-02-15,Sunday,weekend,23,0,24.0,0.38,13051.39,14713.44,20192.36,14294.99,17243.67
Electronic City,tech_park,2026-02-16,Monday,weekday,0,0,23.3,0.38,19714.71,19617.93,13051.39,11849.66,12450.52
Electronic City,tech_park,2026-02-16,Monday,weekday,1,0,23.3,0.38,12943.96,14713.44,19714.71,8621.16,14167.93
Electronic City,tech_park,2026-02-16,Monday,weekday,2,0,23.3,0.38,11774.29,11770.76,12943.96,6363.4,9653.68
Electronic City,tech_park,2026-02-16,Monday,weekday,3,0,23.3,0.38,9015.81,9808.96,11774.29,5220.0,8497.15
Electronic City,tech_park,2026-02-16,Monday,weekday,4,0,23.3,0.38,10525.37,11770.76,9015.81,6879.42,7947.61
Electronic City,tech_park,2026-02-16,Monday,weekday,5,0,23.3,0.38,14453.9,14713.44,10525.37,7770.73,9148.05
Electronic City,tech_park,2026-02-16,Monday,weekday,6,0,23.3,0.38,28603.8,29426.89,14453.9,17046.14,15750.02
Electronic City,tech_park,2026-02-16,Monday,weekday,7,0,23.3,0.38,54483.42,53949.3,28603.8,32999.61,30801.71
Electronic City,tech_park,2026-02-16,Monday,weekday,8,0,23.3,0.38,72699.23,73567.22,54483.42,42546.06,48514.74
Electronic City,tech_park,2026-02-16,Monday,weekday,9,0,23.3,0.38,78363.86,78471.71,72699.23,44038.64,58368.93
Electronic City,tech_park,2026-02-16,Monday,weekday,10,0,23.3,0.38,64915.76,70624.54,78363.86,41282.1,59822.98
Electronic City,tech_park,2026-02-16,Monday,weekday,11,0,23.3,0.38,53158.43,58853.78,64915.76,33406.09,49160.93
Electronic City,tech_park,2026-02-16,Monday,weekday,12,0,23.3,0.38,53440.55,53949.3,53158.43,31053.18,42105.81
Electronic City,tech_park,2026-02-16,Monday,weekday,13,0,23.3,0.38,49002.48,49044.82,53440.55,30005.18,41722.87
Electronic City,tech_park,2026-02-16,Monday,weekday,14,0,23.3,0.38,55412.65,53949.3,49002.48,30266.37,39634.43
Electronic City,tech_park,2026-02-16,Monday,weekday,15,0,23.3,0.38,55267.56,58853.78,55412.65,36112.36,45762.51
Electronic City,tech_park,2026-02-16,Monday,weekday,16,0,23.3,0.38,64054.03,68662.74,55267.56,41780.54,48524.05
Electronic City,tech_park,2026-02-16,Monday,weekday,17,0,23.3,0.38,82917.7,83376.19,64054.03,45324.56,54689.29
Electronic City,tech_park,2026-02-16,Monday,weekday,18,0,23.3,0.38,81935.27,109299.88,82917.7,46970.25,64943.97
Electronic City,tech_park,2026-02-16,Monday,weekday,19,0,23.3,0.38,79885.78,97155.45,81935.27,41976.73,61956.0
Electronic City,tech_park,2026-02-16,Monday,weekday,20,0,23.3,0.38,64204.33,78938.8,79885.78,33624.85,56755.32
Electronic City,tech_park,2026-02-16,Monday,weekday,21,0,23.3,0.38,46178.69,60722.15,64204.33,26207.05,45205.69
Electronic City,tech_park,2026-02-16,Monday,weekday,22,0,23.3,0.38,34008.96,34331.37,46178.69,20192.36,33185.53
Electronic City,tech_park,2026-02-16,Monday,weekday,23,0,23.3,0.38,24305.84,24522.41,34008.96,13051.39,23530.17
Electronic City,tech_park,2026-02-17,Tuesday,weekday,0,0,22.4,0.38,19887.13,19617.93,24305.84,19714.71,22010.28
Electronic City,tech_park,2026-02-17,Tuesday,weekday,1,0,22.4,0.38,14024.58,14713.44,19887.13,12943.96,16415.54
Electronic City,tech_park,2026-02-17,Tuesday,weekday,2,0,22.4,0.38,11795.79,11770.76,14024.58,11774.29,12899.44
Electronic City,tech_park,2026-02-17,Tuesday,weekday,3,0,22.4,0.38,9072.9,9808.96,11795.79,9015.81,10405.8
Electronic City,tech_park,2026-02-17,Tuesday,weekday,4,0,22.4,0.38,11919.67,11770.76,9072.9,10525.37,9799.14
Electronic City,tech_park,2026-02-17,Tuesday,weekday,5,0,22.4,0.38,13764.39,14713.44,11919.67,14453.9,13186.78
Electronic City,tech_park,2026-02-17,Tuesday,weekday,6,0,22.4,0.38,25832.16,29426.89,13764.39,28603.8,21184.1
Electronic City,tech_park,2026-02-17,Tuesday,weekday,7,0,22.4,0.38,54712.87,53949.3,25832.16,54483.42,40157.79
Electronic City,tech_park,2026-02-17,Tuesday,weekday,8,0,22.4,0.38,65482.25,73567.22,54712.87,72699.23,63706.05
Electronic City,tech_park,2026-02-17,Tuesday,weekday,9,0,22.4,0.38,72574.38,78471.71,65482.25,78363.86,71923.05
Electronic City,tech_park,2026-02-17,Tuesday,weekday,10,0,22.4,0.38,72104.96,70624.54,72574.38,64915.76,68745.07
Electronic City,tech_park,2026-02-17,Tuesday,weekday,11,0,22.4,0.38,60092.35,58853.78,72104.96,53158.43,62631.7
Electronic City,tech_park,2026-02-17,Tuesday,weekday,12,0,22.4,0.38,51984.01,53949.3,60092.35,53440.55,56766.45
Electronic City,tech_park,2026-02-17,Tuesday,weekday,13,0,22.4,0.38,47694.63,49044.82,51984.01,49002.48,50493.25
Electronic City,tech_park,2026-02-17,Tuesday,weekday,14,0,22.4,0.38,50956.46,53949.3,47694.63,55412.65,51553.64
Electronic City,tech_park,2026-02-17,Tuesday,weekday,15,0,22.4,0.38,54196.69,58853.78,50956.46,55267.56,53112.01
Electronic City,tech_park,2026-02-17,Tuesday,weekday,16,0,22.4,0.38,63600.42,68662.74,54196.69,64054.03,59125.36
Electronic City,tech_park,2026-02-17,Tuesday,weekday,17,0,22.4,0.38,81597.73,83376.19,63600.42,82917.7,73259.06
